name,module,stable_url,http_status,resolved_url,latest_url,latest_http_status
exists?,files,https://arturo-lang.io/documentation/library/files/exists-,200,https://arturo-lang.io/documentation/library/files/exists-,https://arturo-lang.io/latest/documentation/library/files/exists-,200
file?,files,https://arturo-lang.io/documentation/library/files/file-,200,https://arturo-lang.io/documentation/library/files/file-,https://arturo-lang.io/latest/documentation/library/files/file-,200
hidden?,files,https://arturo-lang.io/documentation/library/files/hidden-,200,https://arturo-lang.io/documentation/library/files/hidden-,https://arturo-lang.io/latest/documentation/library/files/hidden-,200
move,files,https://arturo-lang.io/documentation/library/files/move,200,https://arturo-lang.io/documentation/library/files/move,https://arturo-lang.io/latest/documentation/library/files/move,200
permissions,files,https://arturo-lang.io/documentation/library/files/permissions,200,https://arturo-lang.io/documentation/library/files/permissions,https://arturo-lang.io/latest/documentation/library/files/permissions,200
read,files,https://arturo-lang.io/documentation/library/files/read,200,https://arturo-lang.io/documentation/library/files/read,https://arturo-lang.io/latest/documentation/library/files/read,200
rename,files,https://arturo-lang.io/documentation/library/files/rename,200,https://arturo-lang.io/documentation/library/files/rename,https://arturo-lang.io/latest/documentation/library/files/rename,200
symlink,files,https://arturo-lang.io/documentation/library/files/symlink,200,https://arturo-lang.io/documentation/library/files/symlink,https://arturo-lang.io/latest/documentation/library/files/symlink,200
symlink?,files,https://arturo-lang.io/documentation/library/files/symlink-,200,https://arturo-lang.io/documentation/library/files/symlink-,https://arturo-lang.io/latest/documentation/library/files/symlink-,200
timestamp,files,https://arturo-lang.io/documentation/library/files/timestamp,200,https://arturo-lang.io/documentation/library/files/timestamp,https://arturo-lang.io/latest/documentation/library/files/timestamp,200
unzip,files,https://arturo-lang.io/documentation/library/files/unzip,200,https://arturo-lang.io/documentation/library/files/unzip,https://arturo-lang.io/latest/documentation/library/files/unzip,200
volume,files,https://arturo-lang.io/documentation/library/files/volume,200,https://arturo-lang.io/documentation/library/files/volume,https://arturo-lang.io/latest/documentation/library/files/volume,200
write,files,https://arturo-lang.io/documentation/library/files/write,200,https://arturo-lang.io/documentation/library/files/write,https://arturo-lang.io/latest/documentation/library/files/write,200
zip,files,https://arturo-lang.io/documentation/library/files/zip,200,https://arturo-lang.io/documentation/library/files/zip,https://arturo-lang.io/latest/documentation/library/files/zip,200
clear,io,https://arturo-lang.io/documentation/library/io/clear,200,https://arturo-lang.io/documentation/library/io/clear,https://arturo-lang.io/latest/documentation/library/io/clear,200
color,io,https://arturo-lang.io/documentation/library/io/color,200,https://arturo-lang.io/documentation/library/io/color,https://arturo-lang.io/latest/documentation/library/io/color,200
cursor,io,https://arturo-lang.io/documentation/library/io/cursor,200,https://arturo-lang.io/documentation/library/io/cursor,https://arturo-lang.io/latest/documentation/library/io/cursor,200
goto,io,https://arturo-lang.io/documentation/library/io/goto,200,https://arturo-lang.io/documentation/library/io/goto,https://arturo-lang.io/latest/documentation/library/io/goto,200
input,io,https://arturo-lang.io/documentation/library/io/input,200,https://arturo-lang.io/documentation/library/io/input,https://arturo-lang.io/latest/documentation/library/io/input,200
print,io,https://arturo-lang.io/documentation/library/io/print,200,https://arturo-lang.io/documentation/library/io/print,https://arturo-lang.io/latest/documentation/library/io/print,200
prints,io,https://arturo-lang.io/documentation/library/io/prints,200,https://arturo-lang.io/documentation/library/io/prints,https://arturo-lang.io/latest/documentation/library/io/prints,200
terminal,io,https://arturo-lang.io/documentation/library/io/terminal,200,https://arturo-lang.io/documentation/library/io/terminal,https://arturo-lang.io/latest/documentation/library/io/terminal,200
arrange,iterators,https://arturo-lang.io/documentation/library/iterators/arrange,200,https://arturo-lang.io/documentation/library/iterators/arrange,https://arturo-lang.io/latest/documentation/library/iterators/arrange,200
chunk,iterators,https://arturo-lang.io/documentation/library/iterators/chunk,200,https://arturo-lang.io/documentation/library/iterators/chunk,https://arturo-lang.io/latest/documentation/library/iterators/chunk,200
cluster,iterators,https://arturo-lang.io/documentation/library/iterators/cluster,200,https://arturo-lang.io/documentation/library/iterators/cluster,https://arturo-lang.io/latest/documentation/library/iterators/cluster,200
collect,iterators,https://arturo-lang.io/documentation/library/iterators/collect,200,https://arturo-lang.io/documentation/library/iterators/collect,https://arturo-lang.io/latest/documentation/library/iterators/collect,200
enumerate,iterators,https://arturo-lang.io/documentation/library/iterators/enumerate,200,https://arturo-lang.io/documentation/library/iterators/enumerate,https://arturo-lang.io/latest/documentation/library/iterators/enumerate,200
every?,iterators,https://arturo-lang.io/documentation/library/iterators/every-,200,https://arturo-lang.io/documentation/library/iterators/every-,https://arturo-lang.io/latest/documentation/library/iterators/every-,200
filter,iterators,https://arturo-lang.io/documentation/library/iterators/filter,200,https://arturo-lang.io/documentation/library/iterators/filter,https://arturo-lang.io/latest/documentation/library/iterators/filter,200
fold,iterators,https://arturo-lang.io/documentation/library/iterators/fold,200,https://arturo-lang.io/documentation/library/iterators/fold,https://arturo-lang.io/latest/documentation/library/iterators/fold,200
gather,iterators,https://arturo-lang.io/documentation/library/iterators/gather,200,https://arturo-lang.io/documentation/library/iterators/gather,https://arturo-lang.io/latest/documentation/library/iterators/gather,200
loop,iterators,https://arturo-lang.io/documentation/library/iterators/loop,200,https://arturo-lang.io/documentation/library/iterators/loop,https://arturo-lang.io/latest/documentation/library/iterators/loop,200
map,iterators,https://arturo-lang.io/documentation/library/iterators/map,200,https://arturo-lang.io/documentation/library/iterators/map,https://arturo-lang.io/latest/documentation/library/iterators/map,200
maximum,iterators,https://arturo-lang.io/documentation/library/iterators/maximum,200,https://arturo-lang.io/documentation/library/iterators/maximum,https://arturo-lang.io/latest/documentation/library/iterators/maximum,200
minimum,iterators,https://arturo-lang.io/documentation/library/iterators/minimum,200,https://arturo-lang.io/documentation/library/iterators/minimum,https://arturo-lang.io/latest/documentation/library/iterators/minimum,200
select,iterators,https://arturo-lang.io/documentation/library/iterators/select,200,https://arturo-lang.io/documentation/library/iterators/select,https://arturo-lang.io/latest/documentation/library/iterators/select,200
some?,iterators,https://arturo-lang.io/documentation/library/iterators/some-,200,https://arturo-lang.io/documentation/library/iterators/some-,https://arturo-lang.io/latest/documentation/library/iterators/some-,200
all?,logic,https://arturo-lang.io/documentation/library/logic/all-,200,https://arturo-lang.io/documentation/library/logic/all-,https://arturo-lang.io/latest/documentation/library/logic/all-,200
and?,logic,https://arturo-lang.io/documentation/library/logic/and-,200,https://arturo-lang.io/documentation/library/logic/and-,https://arturo-lang.io/latest/documentation/library/logic/and-,200
any?,logic,https://arturo-lang.io/documentation/library/logic/any-,200,https://arturo-lang.io/documentation/library/logic/any-,https://arturo-lang.io/latest/documentation/library/logic/any-,200
false,logic,https://arturo-lang.io/documentation/library/logic/false,200,https://arturo-lang.io/documentation/library/logic/false,https://arturo-lang.io/latest/documentation/library/logic/false,200
false?,logic,https://arturo-lang.io/documentation/library/logic/false-,200,https://arturo-lang.io/documentation/library/logic/false-,https://arturo-lang.io/latest/documentation/library/logic/false-,200
maybe,logic,https://arturo-lang.io/documentation/library/logic/maybe,200,https://arturo-lang.io/documentation/library/logic/maybe,https://arturo-lang.io/latest/documentation/library/logic/maybe,200
nand?,logic,https://arturo-lang.io/documentation/library/logic/nand-,200,https://arturo-lang.io/documentation/library/logic/nand-,https://arturo-lang.io/latest/documentation/library/logic/nand-,200
nor?,logic,https://arturo-lang.io/documentation/library/logic/nor-,200,https://arturo-lang.io/documentation/library/logic/nor-,https://arturo-lang.io/latest/documentation/library/logic/nor-,200
not?,logic,https://arturo-lang.io/documentation/library/logic/not-,200,https://arturo-lang.io/documentation/library/logic/not-,https://arturo-lang.io/latest/documentation/library/logic/not-,200
or?,logic,https://arturo-lang.io/documentation/library/logic/or-,200,https://arturo-lang.io/documentation/library/logic/or-,https://arturo-lang.io/latest/documentation/library/logic/or-,200
true,logic,https://arturo-lang.io/documentation/library/logic/true,200,https://arturo-lang.io/documentation/library/logic/true,https://arturo-lang.io/latest/documentation/library/logic/true,200
true?,logic,https://arturo-lang.io/documentation/library/logic/true-,200,https://arturo-lang.io/documentation/library/logic/true-,https://arturo-lang.io/latest/documentation/library/logic/true-,200
xnor?,logic,https://arturo-lang.io/documentation/library/logic/xnor-,200,https://arturo-lang.io/documentation/library/logic/xnor-,https://arturo-lang.io/latest/documentation/library/logic/xnor-,200
xor?,logic,https://arturo-lang.io/documentation/library/logic/xor-,200,https://arturo-lang.io/documentation/library/logic/xor-,https://arturo-lang.io/latest/documentation/library/logic/xor-,200
browse,net,https://arturo-lang.io/documentation/library/net/browse,200,https://arturo-lang.io/documentation/library/net/browse,https://arturo-lang.io/latest/documentation/library/net/browse,200
download,net,https://arturo-lang.io/documentation/library/net/download,200,https://arturo-lang.io/documentation/library/net/download,https://arturo-lang.io/latest/documentation/library/net/download,200
mail,net,https://arturo-lang.io/documentation/library/net/mail,200,https://arturo-lang.io/documentation/library/net/mail,https://arturo-lang.io/latest/documentation/library/net/mail,200
request,net,https://arturo-lang.io/documentation/library/net/request,200,https://arturo-lang.io/documentation/library/net/request,https://arturo-lang.io/latest/documentation/library/net/request,200
serve,net,https://arturo-lang.io/documentation/library/net/serve,200,https://arturo-lang.io/documentation/library/net/serve,https://arturo-lang.io/latest/documentation/library/net/serve,200
abs,numbers,https://arturo-lang.io/documentation/library/numbers/abs,200,https://arturo-lang.io/documentation/library/numbers/abs,https://arturo-lang.io/latest/documentation/library/numbers/abs,200
acos,numbers,https://arturo-lang.io/documentation/library/numbers/acos,200,https://arturo-lang.io/documentation/library/numbers/acos,https://arturo-lang.io/latest/documentation/library/numbers/acos,200
acosh,numbers,https://arturo-lang.io/documentation/library/numbers/acosh,200,https://arturo-lang.io/documentation/library/numbers/acosh,https://arturo-lang.io/latest/documentation/library/numbers/acosh,200
acsec,numbers,https://arturo-lang.io/documentation/library/numbers/acsec,200,https://arturo-lang.io/documentation/library/numbers/acsec,https://arturo-lang.io/latest/documentation/library/numbers/acsec,200
acsech,numbers,https://arturo-lang.io/documentation/library/numbers/acsech,200,https://arturo-lang.io/documentation/library/numbers/acsech,https://arturo-lang.io/latest/documentation/library/numbers/acsech,200
actan,numbers,https://arturo-lang.io/documentation/library/numbers/actan,200,https://arturo-lang.io/documentation/library/numbers/actan,https://arturo-lang.io/latest/documentation/library/numbers/actan,200
actanh,numbers,https://arturo-lang.io/documentation/library/numbers/actanh,200,https://arturo-lang.io/documentation/library/numbers/actanh,https://arturo-lang.io/latest/documentation/library/numbers/actanh,200
angle,numbers,https://arturo-lang.io/documentation/library/numbers/angle,200,https://arturo-lang.io/documentation/library/numbers/angle,https://arturo-lang.io/latest/documentation/library/numbers/angle,200
asec,numbers,https://arturo-lang.io/documentation/library/numbers/asec,200,https://arturo-lang.io/documentation/library/numbers/asec,https://arturo-lang.io/latest/documentation/library/numbers/asec,200
asech,numbers,https://arturo-lang.io/documentation/library/numbers/asech,200,https://arturo-lang.io/documentation/library/numbers/asech,https://arturo-lang.io/latest/documentation/library/numbers/asech,200
asin,numbers,https://arturo-lang.io/documentation/library/numbers/asin,200,https://arturo-lang.io/documentation/library/numbers/asin,https://arturo-lang.io/latest/documentation/library/numbers/asin,200
asinh,numbers,https://arturo-lang.io/documentation/library/numbers/asinh,200,https://arturo-lang.io/documentation/library/numbers/asinh,https://arturo-lang.io/latest/documentation/library/numbers/asinh,200
atan,numbers,https://arturo-lang.io/documentation/library/numbers/atan,200,https://arturo-lang.io/documentation/library/numbers/atan,https://arturo-lang.io/latest/documentation/library/numbers/atan,200
atan2,numbers,https://arturo-lang.io/documentation/library/numbers/atan2,200,https://arturo-lang.io/documentation/library/numbers/atan2,https://arturo-lang.io/latest/documentation/library/numbers/atan2,200
atanh,numbers,https://arturo-lang.io/documentation/library/numbers/atanh,200,https://arturo-lang.io/documentation/library/numbers/atanh,https://arturo-lang.io/latest/documentation/library/numbers/atanh,200
ceil,numbers,https://arturo-lang.io/documentation/library/numbers/ceil,200,https://arturo-lang.io/documentation/library/numbers/ceil,https://arturo-lang.io/latest/documentation/library/numbers/ceil,200
clamp,numbers,https://arturo-lang.io/documentation/library/numbers/clamp,200,https://arturo-lang.io/documentation/library/numbers/clamp,https://arturo-lang.io/latest/documentation/library/numbers/clamp,200
conj,numbers,https://arturo-lang.io/documentation/library/numbers/conj,200,https://arturo-lang.io/documentation/library/numbers/conj,https://arturo-lang.io/latest/documentation/library/numbers/conj,200
cos,numbers,https://arturo-lang.io/documentation/library/numbers/cos,200,https://arturo-lang.io/documentation/library/numbers/cos,https://arturo-lang.io/latest/documentation/library/numbers/cos,200
cosh,numbers,https://arturo-lang.io/documentation/library/numbers/cosh,200,https://arturo-lang.io/documentation/library/numbers/cosh,https://arturo-lang.io/latest/documentation/library/numbers/cosh,200
csec,numbers,https://arturo-lang.io/documentation/library/numbers/csec,200,https://arturo-lang.io/documentation/library/numbers/csec,https://arturo-lang.io/latest/documentation/library/numbers/csec,200
csech,numbers,https://arturo-lang.io/documentation/library/numbers/csech,200,https://arturo-lang.io/documentation/library/numbers/csech,https://arturo-lang.io/latest/documentation/library/numbers/csech,200
ctan,numbers,https://arturo-lang.io/documentation/library/numbers/ctan,200,https://arturo-lang.io/documentation/library/numbers/ctan,https://arturo-lang.io/latest/documentation/library/numbers/ctan,200
ctanh,numbers,https://arturo-lang.io/documentation/library/numbers/ctanh,200,https://arturo-lang.io/documentation/library/numbers/ctanh,https://arturo-lang.io/latest/documentation/library/numbers/ctanh,200
denominator,numbers,https://arturo-lang.io/documentation/library/numbers/denominator,200,https://arturo-lang.io/documentation/library/numbers/denominator,https://arturo-lang.io/latest/documentation/library/numbers/denominator,200
digits,numbers,https://arturo-lang.io/documentation/library/numbers/digits,200,https://arturo-lang.io/documentation/library/numbers/digits,https://arturo-lang.io/latest/documentation/library/numbers/digits,200
epsilon,numbers,https://arturo-lang.io/documentation/library/numbers/epsilon,200,https://arturo-lang.io/documentation/library/numbers/epsilon,https://arturo-lang.io/latest/documentation/library/numbers/epsilon,200
even?,numbers,https://arturo-lang.io/documentation/library/numbers/even-,200,https://arturo-lang.io/documentation/library/numbers/even-,https://arturo-lang.io/latest/documentation/library/numbers/even-,200
exp,numbers,https://arturo-lang.io/documentation/library/numbers/exp,200,https://arturo-lang.io/documentation/library/numbers/exp,https://arturo-lang.io/latest/documentation/library/numbers/exp,200
factorial,numbers,https://arturo-lang.io/documentation/library/numbers/factorial,200,https://arturo-lang.io/documentation/library/numbers/factorial,https://arturo-lang.io/latest/documentation/library/numbers/factorial,200
factors,numbers,https://arturo-lang.io/documentation/library/numbers/factors,200,https://arturo-lang.io/documentation/library/numbers/factors,https://arturo-lang.io/latest/documentation/library/numbers/factors,200
floor,numbers,https://arturo-lang.io/documentation/library/numbers/floor,200,https://arturo-lang.io/documentation/library/numbers/floor,https://arturo-lang.io/latest/documentation/library/numbers/floor,200
gamma,numbers,https://arturo-lang.io/documentation/library/numbers/gamma,200,https://arturo-lang.io/documentation/library/numbers/gamma,https://arturo-lang.io/latest/documentation/library/numbers/gamma,200
gcd,numbers,https://arturo-lang.io/documentation/library/numbers/gcd,200,https://arturo-lang.io/documentation/library/numbers/gcd,https://arturo-lang.io/latest/documentation/library/numbers/gcd,200
hypot,numbers,https://arturo-lang.io/documentation/library/numbers/hypot,200,https://arturo-lang.io/documentation/library/numbers/hypot,https://arturo-lang.io/latest/documentation/library/numbers/hypot,200
infinite,numbers,https://arturo-lang.io/documentation/library/numbers/infinite,200,https://arturo-lang.io/documentation/library/numbers/infinite,https://arturo-lang.io/latest/documentation/library/numbers/infinite,200
infinite?,numbers,https://arturo-lang.io/documentation/library/numbers/infinite-,200,https://arturo-lang.io/documentation/library/numbers/infinite-,https://arturo-lang.io/latest/documentation/library/numbers/infinite-,200
lcm,numbers,https://arturo-lang.io/documentation/library/numbers/lcm,200,https://arturo-lang.io/documentation/library/numbers/lcm,https://arturo-lang.io/latest/documentation/library/numbers/lcm,200
ln,numbers,https://arturo-lang.io/documentation/library/numbers/ln,200,https://arturo-lang.io/documentation/library/numbers/ln,https://arturo-lang.io/latest/documentation/library/numbers/ln,200
log,numbers,https://arturo-lang.io/documentation/library/numbers/log,200,https://arturo-lang.io/documentation/library/numbers/log,https://arturo-lang.io/latest/documentation/library/numbers/log,200
negative?,numbers,https://arturo-lang.io/documentation/library/numbers/negative-,200,https://arturo-lang.io/documentation/library/numbers/negative-,https://arturo-lang.io/latest/documentation/library/numbers/negative-,200
numerator,numbers,https://arturo-lang.io/documentation/library/numbers/numerator,200,https://arturo-lang.io/documentation/library/numbers/numerator,https://arturo-lang.io/latest/documentation/library/numbers/numerator,200
odd?,numbers,https://arturo-lang.io/documentation/library/numbers/odd-,200,https://arturo-lang.io/documentation/library/numbers/odd-,https://arturo-lang.io/latest/documentation/library/numbers/odd-,200
pi,numbers,https://arturo-lang.io/documentation/library/numbers/pi,200,https://arturo-lang.io/documentation/library/numbers/pi,https://arturo-lang.io/latest/documentation/library/numbers/pi,200
positive?,numbers,https://arturo-lang.io/documentation/library/numbers/positive-,200,https://arturo-lang.io/documentation/library/numbers/positive-,https://arturo-lang.io/latest/documentation/library/numbers/positive-,200
powmod,numbers,https://arturo-lang.io/documentation/library/numbers/powmod,200,https://arturo-lang.io/documentation/library/numbers/powmod,https://arturo-lang.io/latest/documentation/library/numbers/powmod,200
prime?,numbers,https://arturo-lang.io/documentation/library/numbers/prime-,200,https://arturo-lang.io/documentation/library/numbers/prime-,https://arturo-lang.io/latest/documentation/library/numbers/prime-,200
product,numbers,https://arturo-lang.io/documentation/library/numbers/product,200,https://arturo-lang.io/documentation/library/numbers/product,https://arturo-lang.io/latest/documentation/library/numbers/product,200
random,numbers,https://arturo-lang.io/documentation/library/numbers/random,200,https://arturo-lang.io/documentation/library/numbers/random,https://arturo-lang.io/latest/documentation/library/numbers/random,200
reciprocal,numbers,https://arturo-lang.io/documentation/library/numbers/reciprocal,200,https://arturo-lang.io/documentation/library/numbers/reciprocal,https://arturo-lang.io/latest/documentation/library/numbers/reciprocal,200
round,numbers,https://arturo-lang.io/documentation/library/numbers/round,200,https://arturo-lang.io/documentation/library/numbers/round,https://arturo-lang.io/latest/documentation/library/numbers/round,200
sec,numbers,https://arturo-lang.io/documentation/library/numbers/sec,200,https://arturo-lang.io/documentation/library/numbers/sec,https://arturo-lang.io/latest/documentation/library/numbers/sec,200
sech,numbers,https://arturo-lang.io/documentation/library/numbers/sech,200,https://arturo-lang.io/documentation/library/numbers/sech,https://arturo-lang.io/latest/documentation/library/numbers/sech,200
sin,numbers,https://arturo-lang.io/documentation/library/numbers/sin,200,https://arturo-lang.io/documentation/library/numbers/sin,https://arturo-lang.io/latest/documentation/library/numbers/sin,200
sinh,numbers,https://arturo-lang.io/documentation/library/numbers/sinh,200,https://arturo-lang.io/documentation/library/numbers/sinh,https://arturo-lang.io/latest/documentation/library/numbers/sinh,200
sqrt,numbers,https://arturo-lang.io/documentation/library/numbers/sqrt,200,https://arturo-lang.io/documentation/library/numbers/sqrt,https://arturo-lang.io/latest/documentation/library/numbers/sqrt,200
sum,numbers,https://arturo-lang.io/documentation/library/numbers/sum,200,https://arturo-lang.io/documentation/library/numbers/sum,https://arturo-lang.io/latest/documentation/library/numbers/sum,200
tan,numbers,https://arturo-lang.io/documentation/library/numbers/tan,200,https://arturo-lang.io/documentation/library/numbers/tan,https://arturo-lang.io/latest/documentation/library/numbers/tan,200
tanh,numbers,https://arturo-lang.io/documentation/library/numbers/tanh,200,https://arturo-lang.io/documentation/library/numbers/tanh,https://arturo-lang.io/latest/documentation/library/numbers/tanh,200
tau,numbers,https://arturo-lang.io/documentation/library/numbers/tau,200,https://arturo-lang.io/documentation/library/numbers/tau,https://arturo-lang.io/latest/documentation/library/numbers/tau,200
absolute,paths,https://arturo-lang.io/documentation/library/paths/absolute,200,https://arturo-lang.io/documentation/library/paths/absolute,https://arturo-lang.io/latest/documentation/library/paths/absolute,200
absolute?,paths,https://arturo-lang.io/documentation/library/paths/absolute-,200,https://arturo-lang.io/documentation/library/paths/absolute-,https://arturo-lang.io/latest/documentation/library/paths/absolute-,200
extract,paths,https://arturo-lang.io/documentation/library/paths/extract,200,https://arturo-lang.io/documentation/library/paths/extract,https://arturo-lang.io/latest/documentation/library/paths/extract,200
list,paths,https://arturo-lang.io/documentation/library/paths/list,200,https://arturo-lang.io/documentation/library/paths/list,https://arturo-lang.io/latest/documentation/library/paths/list,200
normalize,paths,https://arturo-lang.io/documentation/library/paths/normalize,200,https://arturo-lang.io/documentation/library/paths/normalize,https://arturo-lang.io/latest/documentation/library/paths/normalize,200
relative,paths,https://arturo-lang.io/documentation/library/paths/relative,200,https://arturo-lang.io/documentation/library/paths/relative,https://arturo-lang.io/latest/documentation/library/paths/relative,200
acceleration?,quantities,https://arturo-lang.io/documentation/library/quantities/acceleration-,200,https://arturo-lang.io/documentation/library/quantities/acceleration-,https://arturo-lang.io/latest/documentation/library/quantities/acceleration-,200
action?,quantities,https://arturo-lang.io/documentation/library/quantities/action-,200,https://arturo-lang.io/documentation/library/quantities/action-,https://arturo-lang.io/latest/documentation/library/quantities/action-,200
alphaParticleMass,quantities,https://arturo-lang.io/documentation/library/quantities/alphaparticlemass,200,https://arturo-lang.io/documentation/library/quantities/alphaparticlemass,https://arturo-lang.io/latest/documentation/library/quantities/alphaparticlemass,200
angle?,quantities,https://arturo-lang.io/documentation/library/quantities/angle-,200,https://arturo-lang.io/documentation/library/quantities/angle-,https://arturo-lang.io/latest/documentation/library/quantities/angle-,200
angstromStar,quantities,https://arturo-lang.io/documentation/library/quantities/angstromstar,200,https://arturo-lang.io/documentation/library/quantities/angstromstar,https://arturo-lang.io/latest/documentation/library/quantities/angstromstar,200
angularVelocity?,quantities,https://arturo-lang.io/documentation/library/quantities/angularvelocity-,200,https://arturo-lang.io/documentation/library/quantities/angularvelocity-,https://arturo-lang.io/latest/documentation/library/quantities/angularvelocity-,200
area?,quantities,https://arturo-lang.io/documentation/library/quantities/area-,200,https://arturo-lang.io/documentation/library/quantities/area-,https://arturo-lang.io/latest/documentation/library/quantities/area-,200
areaDensity?,quantities,https://arturo-lang.io/documentation/library/quantities/areadensity-,200,https://arturo-lang.io/documentation/library/quantities/areadensity-,https://arturo-lang.io/latest/documentation/library/quantities/areadensity-,200
atomicMass,quantities,https://arturo-lang.io/documentation/library/quantities/atomicmass,200,https://arturo-lang.io/documentation/library/quantities/atomicmass,https://arturo-lang.io/latest/documentation/library/quantities/atomicmass,200
avogadroConstant,quantities,https://arturo-lang.io/documentation/library/quantities/avogadroconstant,200,https://arturo-lang.io/documentation/library/quantities/avogadroconstant,https://arturo-lang.io/latest/documentation/library/quantities/avogadroconstant,200
bohrRadius,quantities,https://arturo-lang.io/documentation/library/quantities/bohrradius,200,https://arturo-lang.io/documentation/library/quantities/bohrradius,https://arturo-lang.io/latest/documentation/library/quantities/bohrradius,200
boltzmannConstant,quantities,https://arturo-lang.io/documentation/library/quantities/boltzmannconstant,200,https://arturo-lang.io/documentation/library/quantities/boltzmannconstant,https://arturo-lang.io/latest/documentation/library/quantities/boltzmannconstant,200
capacitance?,quantities,https://arturo-lang.io/documentation/library/quantities/capacitance-,200,https://arturo-lang.io/documentation/library/quantities/capacitance-,https://arturo-lang.io/latest/documentation/library/quantities/capacitance-,200
charge?,quantities,https://arturo-lang.io/documentation/library/quantities/charge-,200,https://arturo-lang.io/documentation/library/quantities/charge-,https://arturo-lang.io/latest/documentation/library/quantities/charge-,200
classicalElectronRadius,quantities,https://arturo-lang.io/documentation/library/quantities/classicalelectronradius,200,https://arturo-lang.io/documentation/library/quantities/classicalelectronradius,https://arturo-lang.io/latest/documentation/library/quantities/classicalelectronradius,200
conductance?,quantities,https://arturo-lang.io/documentation/library/quantities/conductance-,200,https://arturo-lang.io/documentation/library/quantities/conductance-,https://arturo-lang.io/latest/documentation/library/quantities/conductance-,200
conductanceQuantum,quantities,https://arturo-lang.io/documentation/library/quantities/conductancequantum,200,https://arturo-lang.io/documentation/library/quantities/conductancequantum,https://arturo-lang.io/latest/documentation/library/quantities/conductancequantum,200
conforms?,quantities,https://arturo-lang.io/documentation/library/quantities/conforms-,200,https://arturo-lang.io/documentation/library/quantities/conforms-,https://arturo-lang.io/latest/documentation/library/quantities/conforms-,200
convert,quantities,https://arturo-lang.io/documentation/library/quantities/convert,200,https://arturo-lang.io/documentation/library/quantities/convert,https://arturo-lang.io/latest/documentation/library/quantities/convert,200
currency?,quantities,https://arturo-lang.io/documentation/library/quantities/currency-,200,https://arturo-lang.io/documentation/library/quantities/currency-,https://arturo-lang.io/latest/documentation/library/quantities/currency-,200
current?,quantities,https://arturo-lang.io/documentation/library/quantities/current-,200,https://arturo-lang.io/documentation/library/quantities/current-,https://arturo-lang.io/latest/documentation/library/quantities/current-,200
currentDensity?,quantities,https://arturo-lang.io/documentation/library/quantities/currentdensity-,200,https://arturo-lang.io/documentation/library/quantities/currentdensity-,https://arturo-lang.io/latest/documentation/library/quantities/currentdensity-,200
dataTransferRate?,quantities,https://arturo-lang.io/documentation/library/quantities/datatransferrate-,200,https://arturo-lang.io/documentation/library/quantities/datatransferrate-,https://arturo-lang.io/latest/documentation/library/quantities/datatransferrate-,200
density?,quantities,https://arturo-lang.io/documentation/library/quantities/density-,200,https://arturo-lang.io/documentation/library/quantities/density-,https://arturo-lang.io/latest/documentation/library/quantities/density-,200
deuteronMass,quantities,https://arturo-lang.io/documentation/library/quantities/deuteronmass,200,https://arturo-lang.io/documentation/library/quantities/deuteronmass,https://arturo-lang.io/latest/documentation/library/quantities/deuteronmass,200
elastance?,quantities,https://arturo-lang.io/documentation/library/quantities/elastance-,200,https://arturo-lang.io/documentation/library/quantities/elastance-,https://arturo-lang.io/latest/documentation/library/quantities/elastance-,200
electricField?,quantities,https://arturo-lang.io/documentation/library/quantities/electricfield-,200,https://arturo-lang.io/documentation/library/quantities/electricfield-,https://arturo-lang.io/latest/documentation/library/quantities/electricfield-,200
electricityPrice?,quantities,https://arturo-lang.io/documentation/library/quantities/electricityprice-,200,https://arturo-lang.io/documentation/library/quantities/electricityprice-,https://arturo-lang.io/latest/documentation/library/quantities/electricityprice-,200
electronCharge,quantities,https://arturo-lang.io/documentation/library/quantities/electroncharge,200,https://arturo-lang.io/documentation/library/quantities/electroncharge,https://arturo-lang.io/latest/documentation/library/quantities/electroncharge,200
electronMass,quantities,https://arturo-lang.io/documentation/library/quantities/electronmass,200,https://arturo-lang.io/documentation/library/quantities/electronmass,https://arturo-lang.io/latest/documentation/library/quantities/electronmass,200
electronMassEnergy,quantities,https://arturo-lang.io/documentation/library/quantities/electronmassenergy,200,https://arturo-lang.io/documentation/library/quantities/electronmassenergy,https://arturo-lang.io/latest/documentation/library/quantities/electronmassenergy,200
energy?,quantities,https://arturo-lang.io/documentation/library/quantities/energy-,200,https://arturo-lang.io/documentation/library/quantities/energy-,https://arturo-lang.io/latest/documentation/library/quantities/energy-,200
entropy?,quantities,https://arturo-lang.io/documentation/library/quantities/entropy-,200,https://arturo-lang.io/documentation/library/quantities/entropy-,https://arturo-lang.io/latest/documentation/library/quantities/entropy-,200
force?,quantities,https://arturo-lang.io/documentation/library/quantities/force-,200,https://arturo-lang.io/documentation/library/quantities/force-,https://arturo-lang.io/latest/documentation/library/quantities/force-,200
frequency?,quantities,https://arturo-lang.io/documentation/library/quantities/frequency-,200,https://arturo-lang.io/documentation/library/quantities/frequency-,https://arturo-lang.io/latest/documentation/library/quantities/frequency-,200
gravitationalConstant,quantities,https://arturo-lang.io/documentation/library/quantities/gravitationalconstant,200,https://arturo-lang.io/documentation/library/quantities/gravitationalconstant,https://arturo-lang.io/latest/documentation/library/quantities/gravitationalconstant,200
